OSD.latitude,OSD.longitude,OSD.height [ft],OSD.pitch,OSD.yaw [360],GIMBAL.pitch
13.1939483689379,-59.6414939661695,21.9,8.3,235.1,-90
13.1939492409163,-59.6414925334812,21.9,8.3,235.2,-90
13.1939501320161,-59.6414910944222,21.9,7.7,235.1,-90
13.193951016468,-59.6414898754141,21.9,7.6,235.2,-89.8
13.1939518979385,-59.6414885824573,21.9,8,235.2,-88.9
13.1939527975882,-59.6414873554946,21.9,8.8,235.1,-87.6
13.193953730923,-59.6414859992187,21.9,9.2,235.1,-86.1
13.1939544792289,-59.641484879712,21.9,9,235.3,-84.6
13.1939556717311,-59.6414833141556,21.9,9.1,235.2,-82.9
13.1939567167619,-59.6414819159602,21.9,8.5,235,-81.3
13.1939578386553,-59.641480405346,21.9,7.5,235.2,-79.6
13.1939587784497,-59.6414791778202,21.9,7.1,235.3,-78
13.193959945628,-59.641477609096,22.3,7.8,235.2,-76.3
13.1939610048456,-59.6414762152298,22.3,8.4,235,-74.7
13.1939621492358,-59.6414746117662,22.3,8.1,235.1,-73
13.1939631963741,-59.6414729762384,22.3,7.5,235.3,-71.4
13.1939643398219,-59.6414713074143,22.3,7.1,235.3,-69.7
13.1939653898387,-59.6414697868746,22.3,6.2,235.1,-68.1
13.193966522338,-59.6414681583861,22.3,5.4,235,-66.5
13.1939674834469,-59.6414667605427,22.3,6.2,235,-64.8
13.1939687510127,-59.6414649063015,22.3,5.7,235.1,-63.2
13.1939698385013,-59.6414632141419,22.3,5.7,235.1,-61.5
13.1939707773019,-59.6414617510787,22.3,6,235.2,-59.9
13.1939717588344,-59.6414601880916,22.3,6.2,235.3,-58.2
13.1939728463401,-59.6414585266589,22.3,6.9,235.1,-56.6
13.1939737896983,-59.6414570261814,22.3,7.9,235.2,-54.9
13.193974922249,-59.641455277566,22.3,7.3,235.2,-53.3
13.1939756737075,-59.6414539558182,22.3,6.8,235.3,-51.6
13.1939766390656,-59.6414524574173,22.3,7.3,235.1,-50
13.1939778029714,-59.6414506879302,22.3,8.2,235.1,-48.3
13.1939788115583,-59.6414491138913,22.3,9.1,235.1,-46.7
13.1939798483477,-59.6414475524528,21.9,8.4,235.2,-45
13.1939810059996,-59.6414457156693,21.9,6.1,235.2,-43.4
13.1939819657892,-59.6414442341277,21.9,7.7,235.4,-41.7
13.1939830734272,-59.6414424975849,21.9,9.6,235.4,-40.1
13.1939840698148,-59.641441034944,21.9,8.1,235.3,-38.4
13.193985300954,-59.6414390737396,21.9,5.9,235.2,-36.8
13.1939861497159,-59.641437480624,21.9,5.6,235.4,-35.6
13.1939872047871,-59.6414358701211,21.9,3.3,235.6,-34.9
13.1939882738739,-59.6414340456917,21.9,2.1,235.1,-34.5
13.1939892861275,-59.6414324422986,22.3,3.2,235,-34.5
13.1939904980081,-59.6414307545738,22.3,4.2,235.2,-34.4
13.1939914089661,-59.6414293564487,22.3,4.6,235.4,-34.1
13.193992456567,-59.6414281005543,21.9,4.8,235.3,-33.4
13.1939935711271,-59.6414265993376,21.9,3.2,235,-32.6
13.1939945109043,-59.6414251096304,21.9,0.6,235.1,-31.8
13.1939954583746,-59.641423671381,21.9,0.7,235.1,-31.3
13.1939961983706,-59.6414226104771,21.9,-4.4,235.4,-31
13.1939971189579,-59.6414212652882,21.9,-12.9,235.4,-30.9
13.1939976494576,-59.6414203199004,22.3,-14.1,235.1,-30.9
13.1939980581868,-59.6414195849195,22.3,-11.7,235,-30.9
13.1939982688823,-59.6414192540338,21.9,-7.6,235.2,-30.9
13.1939984043772,-59.6414189884735,21.9,-3.5,235.1,-30.9
13.1939986718202,-59.6414187795449,21.9,-0.5,235.1,-30.9
13.1939987137469,-59.641418614014,21.9,-0.8,235.1,-30.9
13.1939987065164,-59.6414183695014,21.9,-1,235.2,-30.9
13.1939987095148,-59.6414182969255,21.9,-0.1,235.2,-30.9
13.1939985686228,-59.6414182599688,21.9,0.7,235,-30.9
13.1939983897106,-59.6414182560971,21.9,1.1,235,-30.9
13.1939984595998,-59.641418324907,21.9,2.2,235.1,-30.9
13.1939983432777,-59.6414183987852,21.9,4.3,235.1,-30.9
13.1939982792826,-59.6414183084701,21.9,4.4,235,-30.9
13.1939981983592,-59.6414182835859,21.9,3.1,235.2,-30.9
13.1939981383049,-59.6414182656707,21.9,2.4,235.3,-30.9
13.1939981326678,-59.6414182559915,21.9,2.3,235.2,-30.9
13.1939980512647,-59.6414182797494,21.9,2.5,235.3,-30.9
13.1939980144953,-59.6414182569067,21.9,2.1,235.3,-30.9
13.1939979390034,-59.6414181660636,21.9,1.7,235.1,-30.9
13.1939978852201,-59.641418131993,21.9,1.4,235.2,-30.9
13.1939979222122,-59.6414180296053,21.9,2.2,235.2,-30.9
13.1939979031935,-59.6414179978577,21.9,2.1,235.1,-30.9
13.1939979747618,-59.6414178292296,21.9,1.7,234.9,-30.9
13.1939979717634,-59.641417779954,21.9,1.9,235.1,-30.9
13.1939979674457,-59.641417757076,21.9,2.3,235.3,-30.9
13.1939979827462,-59.6414177421877,21.9,2.2,235.1,-30.9
13.1939979956138,-59.6414177851631,21.9,1.9,235.1,-30.9
13.1939980262149,-59.6414178055421,21.9,2.1,235.2,-30.9
13.1939980998222,-59.641417950518,21.9,2.3,235.2,-30.9
13.1939981134607,-59.6414180166177,21.9,2.3,235.2,-30.9
13.1939980723736,-59.6414179299982,21.9,2.8,235.3,-30.9
13.1939980713285,-59.6414179645615,21.9,3.1,235.3,-30.9
13.1939979906621,-59.6414179017703,21.9,2.6,235.2,-30.9
13.1939980016449,-59.6414178991306,21.9,1.9,235.2,-30.9
13.193997966469,-59.6414179737831,21.9,2.4,235.3,-30.9
13.1939979529332,-59.6414179314061,21.9,2.7,235.1,-30.9
13.1939981103938,-59.6414180102822,21.9,2.5,235.1,-30.9
13.1939981898779,-59.6414180532576,21.9,2.1,235.1,-30.9
13.1939982373902,-59.6414179609362,21.9,1.7,235.1,-30.9
13.1939982903682,-59.6414178912816,21.9,1,235.3,-30.9
13.1939982417765,-59.6414180960922,21.9,0.6,235.4,-30.9
13.1939982955769,-59.6414181215747,21.9,0.9,235.3,-30.9
13.1939982898028,-59.6414181045042,21.9,1,235.2,-30.9
13.1939982779119,-59.6414181089742,21.9,0.6,235.3,-30.9
13.1939981627378,-59.6414180608601,21.9,0.6,235.4,-30.9
13.1939981460837,-59.6414180324563,21.9,0.9,235.4,-30.9
13.1939980452336,-59.6414179652654,21.9,1.3,235.3,-30.9
13.1939979741964,-59.6414179222901,21.9,1.5,235.3,-30.9
13.1939979069973,-59.6414179748742,21.9,1.5,235.2,-30.9
13.1939978443215,-59.6414179802593,21.9,2.1,235.2,-30.9
13.193997841186,-59.6414180113029,21.9,2.2,235.1,-30.9
13.1939978420084,-59.6414180380878,21.9,1.8,235,-30.9
13.1939978584741,-59.6414180403756,21.9,1.7,235.1,-30.9
13.193997846566,-59.6414181071088,21.9,1.9,235.2,-30.9
13.1939979116234,-59.6414181291772,21.9,1.9,235.3,-30.9
13.1939979733911,-59.6414181508937,21.9,1.8,235.2,-30.9
13.1939979106125,-59.64141834958,21.9,1.7,235.2,-30.9
13.1939979002636,-59.6414184054726,21.9,1.9,235.3,-30.9
13.1939978575488,-59.6414183465883,21.9,2.3,235.3,-30.9
13.1939977965693,-59.64141841663,21.9,2.4,235.3,-30.9
13.1939977642719,-59.6414182767577,21.9,2.5,235.3,-30.9
13.1939977765569,-59.64141823695,21.9,2.3,235.2,-30.9
13.1939977503934,-59.641418170428,21.9,1.8,235.2,-30.9
13.1939977542486,-59.641418165782,21.9,1.9,235.2,-30.9
13.1939977838045,-59.641418171871,21.9,2,235.2,-30.9
13.1939978037998,-59.6414181423761,21.9,1.7,235.2,-30.9
13.1939978082203,-59.6414182148464,21.9,1.3,235.3,-30.9
13.1939978325162,-59.641418268416,21.9,1.6,235.3,-30.9
13.1939979369473,-59.6414181872873,21.9,1.6,235.3,-30.9
13.1939979968817,-59.6414181499082,21.9,1.2,235.3,-30.9
13.193997998972,-59.6414180810983,21.9,0.9,235.3,-30.9
13.193998001525,-59.641418075678,21.9,1.1,235.4,-30.9
13.1939979912275,-59.6414177998754,21.9,1.4,235.3,-30.9
13.1939980168598,-59.6414176908355,21.9,0.9,235.3,-30.9
13.1939979846824,-59.6414177265251,21.9,0,235.3,-30.9
13.1939979711294,-59.6414176927009,21.9,-0.2,235.3,-30.9
13.1939980838534,-59.6414176641211,21.9,0.3,235.3,-30.9
13.1939980890278,-59.6414176466282,21.9,0.8,235.2,-30.9
13.1939982277952,-59.6414175628245,21.9,0.6,235.3,-30.9
13.1939983104834,-59.6414175259734,21.9,0.2,235.3,-30.9
13.1939981929792,-59.6414175342446,21.9,0.4,235.2,-30.9
13.1939981929792,-59.6414174980271,21.9,0.8,235.2,-30.9
13.1939980614422,-59.6414176378642,21.9,0.6,235.3,-30.9
13.1939980613566,-59.6414177321918,21.9,1.2,235.3,-30.9
13.1939980703176,-59.6414176615517,21.9,1.9,235.1,-30.9
13.1939980607569,-59.6414177036472,21.9,1.7,235.3,-30.9
13.1939980821571,-59.6414176854152,21.9,1.6,235.3,-30.9
13.1939980823113,-59.6414176543012,21.9,1.1,235.1,-30.9
13.1939980641494,-59.6414178033247,21.9,1.1,235.1,-30.9
13.1939980331713,-59.6414178296167,21.9,1.7,235.3,-30.9
13.1939980631556,-59.6414179676236,21.9,1.7,235.1,-30.9
13.1939980594547,-59.6414180683571,21.9,2,235,-30.9
13.1939980874343,-59.6414179463999,21.9,2.2,235.3,-30.9
13.1939981096742,-59.641417965371,21.9,1.5,235.3,-30.9
13.1939979929923,-59.641417892056,21.9,1,235.2,-30.9
13.1939979921527,-59.6414178778012,21.9,0.9,235.2,-30.9
13.1939979464224,-59.6414178583022,21.9,1.3,235.3,-30.9
13.1939979093446,-59.6414178238796,21.9,1.5,235.3,-30.9
13.1939979539099,-59.6414177999458,21.9,1.3,235.1,-30.9
13.193997944452,-59.6414178183537,21.9,1.4,235,-30.9
13.1939979937805,-59.6414176407856,21.9,1.5,235.1,-30.9
13.1939980407445,-59.6414175789799,21.9,0.8,235.3,-30.9
13.1939980182819,-59.6414176717236,21.9,0.2,235.3,-30.9
13.1939980670107,-59.6414176752433,21.9,0.4,235.2,-30.9
13.1939981004218,-59.6414176887589,21.9,0.9,235.2,-30.9
13.1939981051508,-59.6414176775663,21.9,0.7,235.3,-30.9
13.1939981224389,-59.6414177043159,21.9,0.2,235.3,-30.9
13.1939981877705,-59.6414177375769,21.9,0.4,235.1,-30.9
13.1939980967209,-59.6414177036472,21.9,0.7,235.2,-30.9
13.1939980835621,-59.6414176955519,21.9,0.7,235.3,-30.9
13.1939980755777,-59.6414178478487,21.9,0.3,235.2,-30.9
13.1939980762802,-59.6414178993065,21.9,0.6,235.3,-30.9
13.1939980797926,-59.6414176856264,21.9,0.8,235.3,-30.9
13.1939980692553,-59.641417646593,21.9,0.5,235.3,-30.9
13.1939980580497,-59.6414175518431,21.9,0.2,235.2,-30.9
13.193998020595,-59.6414175142176,21.9,0.1,235.3,-30.9
13.1939979300252,-59.6414175007372,21.9,0.5,235.3,-30.9
13.1939978533853,-59.6414175421991,21.9,1.4,235.2,-30.9
13.1939980588893,-59.6414175061224,21.9,1.8,235.2,-30.9
13.1939980655886,-59.6414175096068,21.9,1.6,235.2,-30.9
13.1939980056885,-59.6414173774074,21.9,1.2,235.2,-30.9
13.1939980385171,-59.6414173600554,21.9,1.1,235.1,-30.9
13.1939978396268,-59.6414173509746,21.9,1,235.2,-30.9
13.1939978114586,-59.6414173264424,21.9,0.6,235.3,-30.9
13.1939978737061,-59.6414172796658,21.9,0.9,235.3,-30.9
13.193997879703,-59.6414172840654,21.9,1.4,235.3,-30.9
13.1939978594678,-59.6414171723857,21.9,1.3,235.2,-30.9
13.1939978238293,-59.6414171390895,21.9,1.2,235.2,-30.9
13.1939979738709,-59.6414169611341,22.3,1.7,235.3,-30.9
13.1939979790282,-59.6414169254797,22.3,1.4,235.2,-30.9
13.1939980448223,-59.6414166828677,22.3,1,235.2,-30.9
13.1939981378251,-59.6414165390533,21.9,0.1,235.2,-30.9
13.1939979677712,-59.6414167461869,21.9,-0.1,235.2,-30.9
13.1939979354909,-59.6414167543174,21.9,0.6,235.2,-30.9
13.193997978497,-59.6414169733474,21.9,1.4,235.2,-30.9
13.1939979857618,-59.6414170740105,21.9,1.5,235.2,-30.9
13.1939979921185,-59.6414170960437,21.9,1.6,235.2,-30.9
13.1939979984923,-59.6414171980442,21.9,2,235.2,-30.9
13.1939980955387,-59.6414172544648,21.9,2,235.2,-30.9
13.1939981200916,-59.6414173030716,21.9,1.8,235.2,-30.9
13.1939981094171,-59.6414172492556,21.9,1.8,235.2,-30.9
13.1939981367457,-59.641417294554,21.9,1.7,235.2,-30.9
13.1939980782506,-59.6414172058579,21.9,1.6,235.2,-30.9
13.1939980739328,-59.6414172092368,21.9,1.7,235.2,-30.9
13.1939980977318,-59.641417173688,21.9,1.5,235.2,-30.9
13.1939981175386,-59.6414171480295,21.9,1.2,235.2,-30.9
13.193998071911,-59.6414171761166,21.9,0.9,235.3,-30.9
13.1939980559936,-59.6414171706963,21.9,1.3,235.3,-30.9
13.1939980609625,-59.6414172079697,22.3,1.6,235.2,-30.9
13.1939980337024,-59.6414172214853,21.9,1.5,235.2,-30.9
13.1939980602771,-59.6414171878371,21.9,1.3,235.2,-30.9
13.1939980583581,-59.6414171796715,21.9,0.9,235.2,-30.9
13.1939980723394,-59.641417193539,22.3,1.1,235.2,-30.9
13.1939980687241,-59.6414171983962,21.9,1.4,235.2,-30.9
13.1939980932427,-59.6414171874852,21.9,1.1,235.3,-30.9
13.1939981073782,-59.6414171786508,22.3,0.9,235.3,-30.9
13.19399808202,-59.6414172298974,22.3,1.1,235.3,-30.9
13.1939980665653,-59.6414173207757,22.3,1.4,235.3,-30.9
13.1939979561201,-59.6414170321966,22.3,2.1,235.3,-30.9
13.1939979394489,-59.6414169394881,22.3,1.6,235.4,-30.9
13.1939979687992,-59.641417194067,22.3,0.6,235.4,-30.9
13.1939979572853,-59.6414172360216,22.3,1.7,235.3,-30.9
13.1939979485812,-59.6414173482644,22.3,2.5,235.1,-30.9
13.1939979192823,-59.6414173916622,21.9,2.5,235.2,-30.9
13.1939981065558,-59.6414173307364,21.9,1.8,235.3,-30.9
13.1939981618126,-59.6414173668132,21.9,1.8,235.3,-30.9
13.1939981197146,-59.6414174178486,21.9,1.8,235.2,-30.9
13.1939981502986,-59.6414174313642,21.9,1.6,235.2,-30.9
13.1939982280009,-59.6414175315697,21.9,1.6,235.3,-30.9
13.1939982778776,-59.6414175768329,21.9,1.8,235.3,-30.9
13.1939982095648,-59.641417532344,21.9,2,235.2,-30.9
13.1939982240429,-59.6414175492737,21.9,2,235.2,-30.9
13.1939982001583,-59.6414175880255,21.9,1.5,235.3,-30.9
13.1939982226037,-59.6414175791207,21.9,1.9,235.2,-30.9
13.193998185286,-59.6414177717531,21.9,1.6,235.1,-30.9
13.1939981950695,-59.6414178609771,21.9,1.8,235.3,-30.9
13.193998189501,-59.6414176094956,21.9,2,235.2,-30.9
13.1939982010835,-59.6414176018226,21.9,2.1,235.1,-30.9
13.1939981763421,-59.6414175538141,21.9,2.3,235.2,-30.9
13.1939981627207,-59.6414174711719,21.9,1.6,235.3,-30.9
13.193998188096,-59.6414175857729,21.9,1.4,235.2,-30.9
13.1939981645369,-59.6414176096363,21.9,2,235.1,-30.9
13.1939981467862,-59.6414177377529,21.9,2.7,235.3,-30.9
13.1939981275105,-59.6414177616516,21.9,2.9,235.3,-30.9
13.193998146118,-59.6414178334532,21.9,2.8,235.1,-30.9
13.1939981153283,-59.6414178539378,21.9,2.7,235.1,-30.9
13.1939980400934,-59.6414177935752,21.9,2.8,235.2,-30.9
13.1939979979611,-59.641417776927,21.9,2.8,235.2,-30.9
13.1939979424987,-59.6414176504295,21.9,2.8,235.2,-30.9
13.1939979079225,-59.6414175877087,21.9,2.4,235.2,-30.9
13.1939979535329,-59.6414176745042,21.9,2.4,235.3,-30.9
13.1939979466622,-59.6414176718644,21.9,2.8,235.3,-30.9
13.1939979608662,-59.641417458325,21.9,2.3,235.3,-30.9
13.1939979477417,-59.6414174191509,21.9,2.2,235.1,-30.9
13.1939980248613,-59.6414173175376,21.9,2.7,235.2,-30.9
13.1939980867661,-59.6414172694939,21.9,2.5,235.2,-30.9
13.1939980065452,-59.6414173868754,21.9,1.5,235.1,-30.9
13.1939980183162,-59.6414174026788,21.9,2.3,235.1,-30.9
13.1939980901758,-59.6414174180598,21.9,2.7,235.3,-30.9
13.1939981049281,-59.6414174486107,21.9,2.8,235.1,-30.9
13.1939982084511,-59.6414174204532,21.9,3.3,235,-30.9
13.1939982526051,-59.6414174217203,21.9,3.4,235.1,-30.9
13.1939983300161,-59.6414174847579,21.9,2.5,235.2,-30.9
13.1939983942511,-59.6414174743748,21.9,2.1,235.2,-30.9
13.1939983300846,-59.641417510346,21.9,2.4,235.2,-30.9
13.1939983592979,-59.6414175234744,21.9,2.6,235.1,-30.9
13.1939984071015,-59.6414176207234,21.9,2.6,235.2,-30.9
13.1939984254862,-59.6414176346613,21.9,2.3,235.2,-30.9
13.1939983907386,-59.6414176097419,21.9,2.5,235.3,-30.9
13.1939983873118,-59.6414176141064,21.9,2.6,235.3,-30.9
13.1939983702122,-59.6414175959448,21.9,2.5,235.2,-30.9
13.1939983653291,-59.6414175939033,21.9,2.3,235.2,-30.9
13.1939983713945,-59.6414175996052,21.9,2.5,235.3,-30.9
13.193998363016,-59.6414176016114,21.9,2.8,235.1,-30.9
13.1939985048161,-59.6414176884421,21.9,2.5,235.1,-30.9
13.1939985409858,-59.6414176754545,21.9,2.4,235.2,-30.9
13.1939985145824,-59.6414176916802,21.9,2.1,235.2,-30.9
13.1939985373363,-59.6414176874214,21.9,2.1,235.2,-30.9
13.1939984844096,-59.6414177194506,21.9,2.2,235.3,-30.9
13.1939984778474,-59.6414177403223,21.9,2.4,235.2,-30.9
13.1939985854997,-59.6414178031135,21.9,1.9,235.2,-30.9
13.1939985935183,-59.6414178059292,21.9,2.1,235.2,-30.9
13.1939985834607,-59.6414176925954,21.9,2.8,234.9,-30.9
13.1939986153469,-59.64141768985,21.9,2,235,-30.9
13.1939987965893,-59.6414176516262,21.9,1.4,235.4,-30.9
13.1939988976793,-59.6414176039696,21.9,1.7,235.4,-30.9
13.1939988209023,-59.641417664649,21.9,1.8,235.3,-30.9
13.1939988256312,-59.641417628889,21.9,1,235.2,-30.9
13.1939987544399,-59.6414175726796,21.9,1.4,235.1,-30.9
13.1939987035865,-59.6414175573338,21.9,2.2,235.3,-30.9
13.193998771985,-59.6414175677521,21.9,2.3,235.3,-30.9
13.1939987742295,-59.641417546458,21.9,1.8,235.2,-30.9
13.1939986580274,-59.6414177358171,21.9,2.1,235.2,-30.9
13.1939986224575,-59.6414177850927,21.9,2.5,235.3,-30.9
13.1939986712548,-59.6414177113905,21.9,2.6,235.4,-30.9
13.1939986610087,-59.6414177038232,21.9,2.7,235.2,-30.9
13.1939986641271,-59.6414178068444,21.9,2.5,235.1,-30.9
13.1939986327892,-59.6414178095897,21.9,2.3,235.2,-30.9
13.1939985465543,-59.6414177913226,21.9,2.6,235.3,-30.9
13.1939985148052,-59.6414177826993,21.9,2.4,235.2,-30.9
13.1939984541512,-59.6414176749617,21.9,2.2,235.2,-30.9
13.1939984421746,-59.6414176549699,21.9,2.2,235.3,-30.9
13.1939983869863,-59.6414177793556,21.9,2.2,235.2,-30.9
13.1939983986716,-59.6414177671071,21.9,2.2,235.2,-30.9
13.193998375044,-59.6414178257451,21.9,1.9,235.1,-30.9
13.1939983726281,-59.6414178537266,21.9,1.5,235.2,-30.9
13.1939983790362,-59.6414177870637,21.9,1.2,235.3,-30.9
13.1939983863695,-59.6414177670015,21.9,1.1,235.3,-30.9
13.1939985257537,-59.6414176547939,21.9,0.6,235.2,-30.9
13.1939985797769,-59.6414176088972,21.9,0.2,235.2,-30.9
13.193998651825,-59.6414176724979,21.9,0.3,235.4,-30.9
13.1939986952937,-59.6414176672536,21.9,0.3,235.3,-30.9
13.1939987314119,-59.6414176827754,21.9,0.7,235.2,-30.9
13.1939987574555,-59.6414176678168,21.9,0.8,235.4,-30.9
13.1939988086516,-59.6414176566242,21.9,0.1,235.4,-30.9
13.1939988199428,-59.6414176472266,21.9,-0.2,235.4,-30.9
13.1939989770778,-59.6414175610295,21.9,0.3,235.3,-30.9
13.193999056442,-59.6414175422343,21.9,0.5,235.2,-30.9
13.19399891005,-59.6414176988604,21.9,0.1,235.2,-30.9
13.1939989047042,-59.6414177199433,21.9,0.2,235.3,-30.9
13.1939987671018,-59.6414177230406,21.9,0.5,235.3,-30.9
13.1939987413496,-59.6414177590118,21.9,0.7,235.3,-30.9
13.1939987589118,-59.641417696643,21.9,0.8,235.3,-30.9
13.1939987237873,-59.6414176890756,21.9,0.6,235.4,-30.9
13.193998578252,-59.6414178667142,21.9,0.3,235.4,-30.9
13.1939985742941,-59.6414178458073,21.9,0.1,235.3,-30.9
13.1939983930346,-59.6414181104173,21.9,0.2,235.2,-30.9
13.1939983029445,-59.6414182313889,21.9,1.5,235.3,-30.9
13.1939983166345,-59.6414181538502,21.9,2.3,235.3,-30.9
13.1939982772265,-59.6414181688089,21.9,1.6,235.2,-30.9
13.1939982857421,-59.641418104997,21.9,0.9,235.2,-30.9
13.1939982947888,-59.6414181081647,21.9,0.7,235.3,-30.9
13.1939981458781,-59.641418163459,21.9,0.8,235.3,-30.9
13.1939981133237,-59.6414181374133,21.9,0.9,235.4,-30.9
13.1939981477799,-59.6414182256166,21.9,0.6,235.3,-30.9
13.1939981275962,-59.6414182745051,21.9,0.9,235.3,-30.9
13.1939981632519,-59.6414182129458,21.9,1.5,235.2,-30.9
13.193998154188,-59.6414182093909,21.9,1,235.3,-30.9
13.193998203705,-59.6414182838322,21.9,0.2,235.4,-30.9
13.1939982247283,-59.6414182710206,21.9,-0.1,235.3,-30.9
13.1939981986848,-59.6414181846827,22.3,0.5,235.3,-30.9
13.1939982010835,-59.6414181789808,22.3,0.9,235.3,-30.9
13.1939980715341,-59.6414181374133,22.3,0.8,235.3,-30.9
13.1939980559422,-59.6414180687794,22.3,0.5,235.3,-30.9
13.1939980671821,-59.6414181060529,22.3,0.2,235.2,-30.9
13.1939980564734,-59.64141814308,22.3,0.5,235.2,-30.9
13.1939980677304,-59.6414180960218,22.3,0.9,235.2,-30.9
13.1939980445825,-59.6414180738126,22.3,0.8,235.3,-30.9
13.1939979810157,-59.6414179619922,22.3,0.3,235.3,-30.9
13.1939979953568,-59.6414179376711,22.3,0.3,235.3,-30.9
13.1939980874686,-59.6414178521779,22.3,0.3,235.4,-30.9
13.1939980924374,-59.6414178276809,22.3,0,235.4,-30.9
13.193998111953,-59.6414178600972,22.3,0,235.4,-30.9
13.1939981305261,-59.6414178317286,22.3,0.5,235.2,-30.9
13.1939981743718,-59.6414177579207,22.3,1.1,235.1,-30.9
13.1939981501787,-59.6414177248357,22.3,0.7,235.2,-30.9
13.1939980864063,-59.6414176668664,22.3,0.6,235.1,-30.9
13.1939981127582,-59.6414176737298,22.3,0.9,235.1,-30.9
13.193998086235,-59.6414176903076,22.3,1,235,-30.9
13.1939980791244,-59.6414176858376,22.3,1.1,235.1,-30.9
13.1939980786447,-59.6414176909059,22.3,1.1,235.2,-30.9
13.1939980768627,-59.6414176647194,22.3,1,235.2,-30.9
13.1939982244884,-59.6414178295463,22.3,0.6,235.2,-30.9
13.1939982529649,-59.6414178766749,22.3,0.7,235.3,-30.9
13.1939982003296,-59.641417737401,22.3,1.1,235.3,-30.9
13.1939982037221,-59.6414177744281,22.3,1.5,235.3,-30.9
13.1939981983421,-59.6414177610532,22.3,1.5,235.2,-30.9
13.1939982106271,-59.6414176933697,22.3,1.2,235.3,-30.9
13.1939980440342,-59.6414179425635,22.3,0.8,235.2,-30.9
13.1939979904907,-59.6414180513922,22.3,1.7,235.1,-30.9
13.1939980388083,-59.6414182012956,22.3,2.7,235.1,-30.9
13.1939980001714,-59.6414183152983,22.3,3.3,235.1,-30.9
13.1939979922555,-59.6414183861495,22.3,3,235.1,-30.9
13.1939980178707,-59.6414184491871,22.3,2.1,235.2,-30.9
13.1939979733397,-59.6414184529884,22.3,1.8,235.3,-30.9
13.1939979527962,-59.6414185097961,22.3,2.5,235.2,-30.9
13.1939979901652,-59.6414184251125,22.3,2.8,235.3,-30.9
13.193997997053,-59.641418428069,22.3,2.5,235.4,-30.9
13.1939979781715,-59.6414184987795,22.3,2.6,235.3,-30.9
13.1939979622198,-59.6414184848416,22.3,2.9,235.2,-30.9
13.1939978552358,-59.6414184703404,22.3,2.2,235.3,-30.9
13.193997830186,-59.6414184389448,22.3,1.5,235.4,-30.9
13.1939978557326,-59.6414185320054,22.3,1.7,235.4,-30.9
13.1939978303573,-59.6414185839559,22.3,2.2,235.3,-30.9
13.1939978749397,-59.6414186391798,22.3,2.7,235.3,-30.9
13.1939978647965,-59.6414186611426,22.3,3.2,235.2,-30.9
13.1939977508046,-59.6414187939404,22.3,2.9,235.2,-30.9
13.1939977273826,-59.6414188766178,22.3,3.3,235.2,-30.9
13.1939977451847,-59.6414187457207,22.3,3.6,235.2,-30.9
13.1939977153203,-59.6414187676483,22.3,3.2,235.3,-30.9
13.1939977807718,-59.6414185433739,22.3,3,235.2,-30.9
13.1939977909494,-59.641418477591,22.3,3,235.1,-30.9
13.1939979321841,-59.6414184275762,22.3,2.2,235.1,-30.9
13.1939979963848,-59.6414183605614,22.3,1.8,235.2,-30.9
13.1939979119832,-59.6414184770278,22.3,1.9,235.2,-30.9
13.1939979334006,-59.6414184793508,22.3,2.4,235.2,-30.9
