OSD.latitude,OSD.longitude,OSD.height [ft],OSD.pitch,OSD.yaw [360],GIMBAL.pitch
13.19379741,-59.64169153,14,2.9,287.5,-24.8
13.19379746,-59.6416915,14,3.8,287.7,-24.8
13.19379733,-59.64169133,14,4.2,287.7,-24.8
13.19379733,-59.64169124,14,3,287.7,-24.8
13.19379732,-59.64169132,14,1.1,287.6,-24.8
13.19379736,-59.64169132,14,2,287.6,-24.8
13.19379731,-59.64169125,14,4.4,287.7,-24.8
13.19379736,-59.64169123,14,4.4,287.8,-24.8
13.19379739,-59.64169125,14,4,287.5,-24.8
13.19379733,-59.64169124,14,4,287.7,-24.8
13.19379727,-59.64169126,14,4.6,287.8,-24.8
13.19379729,-59.64169123,14,4.5,287.6,-24.8
13.19379722,-59.64169134,14,3.4,287.5,-24.8
13.19379724,-59.64169132,14,4.2,287.7,-24.8
13.19379723,-59.64169135,14,3.2,287.8,-24.8
13.19379726,-59.64169134,14,2.5,287.5,-24.8
13.19379723,-59.64169129,14,3,287.7,-24.8
13.19379724,-59.64169134,14,5.1,287.8,-24.8
13.19379723,-59.6416914,14,6.4,287.9,-24.8
13.19379728,-59.64169138,14,4.5,287.8,-24.8
13.19379741,-59.64169138,14,0,287.5,-24.8
13.1937975,-59.64169146,14,2.3,287.2,-24.8
13.19379759,-59.64169157,14,10.2,287.9,-24.8
13.19379774,-59.6416916,14,10,287.5,-24.8
13.19379771,-59.64169167,14,6.2,287,-24.8
13.19379784,-59.64169161,14,5.1,287.4,-24.8
13.19379807,-59.64169161,14,5.8,287.3,-24.8
13.19379814,-59.64169154,14,4.2,287.2,-24.8
13.19379801,-59.64169142,14,4.3,287.7,-24.8
13.19379806,-59.64169152,14,6.3,287.8,-24.8
13.19379805,-59.64169152,14,6.2,287.8,-24.8
13.19379799,-59.64169148,14,5.2,287.7,-24.8
13.1937979,-59.64169146,14,3.4,287.8,-24.8
13.19379783,-59.64169147,14,4,287.7,-24.8
13.19379753,-59.64169128,14,5.6,288,-24.8
13.19379745,-59.64169123,14,6.3,288.2,-24.8
13.19379732,-59.64169145,14,4.6,287.4,-24.8
13.19379728,-59.64169143,14,4.1,287.5,-24.8
13.19379726,-59.64169147,14,5,288.1,-24.8
13.19379722,-59.64169146,14,5,287.9,-24.8
13.19379719,-59.64169139,14,4.3,287.5,-24.8
13.19379719,-59.64169131,14,2.7,287.7,-24.8
13.19379706,-59.64169127,14,2,287.5,-24.8
13.19379702,-59.64169124,14,3.1,287.7,-24.8
13.1937971,-59.64169122,14,4.1,288,-24.8
13.19379714,-59.64169135,14,5.2,288.1,-24.8
13.1937971,-59.6416914,14,3.2,287.8,-24.8
13.19379705,-59.64169146,14,4.2,288.1,-24.8
13.19379682,-59.64169156,14,7.7,288.5,-24.8
13.1937968,-59.64169159,14,8.3,288.5,-24.8
13.19379664,-59.64169155,14,5.2,287.8,-24.8
13.19379661,-59.64169147,14,3.3,287.4,-24.8
13.19379656,-59.64169133,14,2.7,287.6,-24.8
13.19379654,-59.64169125,14,2.7,287.7,-24.8
13.19379658,-59.6416912,14,2.6,287.4,-24.8
13.19379657,-59.6416911,14,1,287.4,-24.8
13.19379653,-59.64169127,14,0.9,287.5,-24.8
13.19379664,-59.64169123,14,1.4,287.5,-24.8
13.19379677,-59.64169137,14,1.4,287.3,-24.8
13.19379686,-59.64169144,14,4.7,287.4,-24.8
13.1937968,-59.64169159,14,6.2,287.3,-24.8
13.19379685,-59.64169164,14,4.4,287.5,-24.8
13.1937969,-59.64169177,14,4.2,287.7,-24.8
13.19379698,-59.6416918,14,5.5,287.5,-24.8
13.19379699,-59.64169178,14,3.7,287.6,-24.8
13.19379699,-59.64169179,14,3.4,287.8,-24.8
13.19379694,-59.64169193,14,5.3,287.8,-24.8
13.19379698,-59.64169197,14,5.4,287.6,-24.8
13.19379688,-59.64169198,14,5.3,287.7,-24.8
13.19379693,-59.64169193,14,4.7,287.7,-24.8
13.19379695,-59.64169192,14,3.6,287.7,-24.8
13.19379701,-59.64169189,14,3.8,287.6,-24.8
13.19379696,-59.64169191,14,3.8,287.7,-24.8
13.19379698,-59.64169187,14,3.1,287.7,-24.8
13.19379685,-59.64169193,14,3,287.5,-24.8
13.19379687,-59.64169192,14,5.1,287.7,-24.8
13.19379705,-59.64169191,14,5.8,287.9,-24.8
13.19379709,-59.64169183,14,3.2,287.7,-24.8
13.19379724,-59.64169192,14,3.3,287.6,-24.8
13.19379726,-59.64169192,14,3,287.5,-24.8
13.19379728,-59.6416919,14,2.2,287.6,-24.8
13.19379731,-59.64169185,14,2.5,287.5,-24.8
13.19379724,-59.64169182,14,2.8,287.4,-24.8
13.19379725,-59.64169178,14,2.5,287.6,-24.8
13.1937972,-59.64169176,14,2.2,287.6,-24.8
13.19379723,-59.64169161,14,2.1,287.5,-24.8
13.19379725,-59.64169154,14,2.3,287.5,-24.8
13.19379725,-59.64169146,14,1.1,287.2,-24.8
13.19379717,-59.64169147,14,0.3,287.3,-24.8
13.19379711,-59.64169141,14,1.3,287.7,-24.8
13.19379711,-59.64169142,14,1.3,287.3,-24.8
13.1937971,-59.64169139,14,1.1,287.3,-24.8
13.19379704,-59.64169127,14,0.7,287.7,-24.8
13.19379702,-59.64169121,14,0.1,287.3,-24.8
13.19379712,-59.64169116,14,-0.1,287.3,-24.8
13.19379714,-59.64169111,14,-0.1,287.5,-24.8
13.19379715,-59.64169109,14,0.4,287.4,-24.8
13.19379717,-59.64169104,14,0,287.5,-24.8
13.19379714,-59.64169094,14,-0.7,287.6,-24.8
13.19379719,-59.64169091,14,-0.2,287.7,-24.8
13.19379731,-59.64169102,14,0.7,287.6,-24.8
13.19379739,-59.64169102,14,1.5,287.4,-24.8
13.19379739,-59.64169101,14,1.1,287.5,-24.8
13.19379744,-59.64169097,14,0.1,287.5,-24.8
13.19379735,-59.64169105,14,0,287.3,-24.8
13.19379737,-59.64169106,14,0.1,287.2,-24.8
13.19379727,-59.64169087,14,0.8,287.2,-24.8
13.19379727,-59.64169085,14,0.5,287.5,-24.8
13.19379731,-59.64169079,14,0.6,287.5,-24.8
13.19379733,-59.64169079,14,0.9,287.4,-24.8
13.19379717,-59.64169087,14,1.1,287.6,-24.8
13.19379717,-59.64169086,14,1.1,287.6,-24.8
13.19379716,-59.6416911,14,1.1,287.5,-24.8
13.19379716,-59.64169115,14,1.1,287.4,-24.8
13.19379746,-59.64169118,14,1.4,287.4,-24.8
13.19379755,-59.64169119,14,1.5,287.4,-24.8
13.19379733,-59.64169133,14,1.3,287.4,-24.8
13.19379734,-59.64169136,14,1.3,287.5,-24.8
13.19379748,-59.64169141,14,1.9,287.6,-24.8
13.19379753,-59.64169144,14,1.8,287.4,-24.8
13.19379755,-59.64169136,14,1.6,287.3,-24.8
13.19379757,-59.64169135,14,1.2,287.6,-24.8
13.19379768,-59.64169124,14,1.1,287.6,-24.8
13.19379773,-59.64169119,14,0.8,287.4,-24.8
13.1937977,-59.64169133,14,0.8,287.4,-24.8
13.19379776,-59.64169132,14,1.2,287.6,-24.8
13.19379766,-59.64169133,14,1.4,287.5,-24.8
13.19379769,-59.6416913,14,0.9,287.4,-24.8
13.19379774,-59.64169118,14,0.3,287.3,-24.8
13.19379786,-59.6416912,14,0.2,287.2,-24.8
13.19379792,-59.64169119,14,0.5,287.2,-24.8
13.19379798,-59.64169115,14,0,287.2,-24.8
13.19379813,-59.64169138,14,0.3,287.4,-24.8
13.19379819,-59.64169141,14,1.9,287.4,-24.8
13.19379822,-59.64169128,14,2,287.4,-24.8
13.19379824,-59.64169128,14,1.2,287.3,-24.8
13.19379812,-59.6416912,14,0.8,287.4,-24.8
13.1937981,-59.64169116,14,0.5,287.4,-24.8
13.19379826,-59.64169092,14,0.4,287.4,-24.8
13.19379828,-59.64169087,14,0.3,287.6,-24.8
13.19379829,-59.64169084,14,0.8,287.5,-24.8
13.19379829,-59.6416908,14,0.4,287.4,-24.8
13.19379818,-59.64169097,14,-0.2,287.2,-24.8
13.19379813,-59.64169096,14,0.1,287.5,-24.8
13.19379812,-59.64169123,14,0.9,287.8,-24.8
13.19379815,-59.64169125,14,0.8,287.7,-24.8
13.19379813,-59.64169135,14,0.5,287.8,-24.8
13.19379811,-59.64169141,14,1.1,287.8,-24.8
13.19379812,-59.6416913,14,1.7,287.7,-24.8
13.19379813,-59.64169123,14,1,287.6,-24.8
13.19379811,-59.64169123,14,0.5,287.5,-24.8
13.1937981,-59.64169121,14,0.9,287.6,-24.8
13.19379811,-59.64169123,14,0.9,287.7,-24.8
13.1937981,-59.6416912,14,0.4,287.6,-24.8
13.19379827,-59.64169105,14,0.1,287.5,-24.8
13.19379828,-59.64169101,14,-0.1,287.5,-24.8
13.19379831,-59.64169109,14,-0.1,287.5,-24.8
13.19379835,-59.64169106,14,0.2,287.5,-24.8
13.19379825,-59.64169114,14,0.4,287.5,-24.8
13.19379824,-59.64169114,14,0.4,287.5,-24.8
13.19379819,-59.64169109,14,0,287.5,-24.8
13.19379817,-59.64169105,14,0,287.4,-24.8
13.19379826,-59.64169111,14,0,287.5,-24.8
13.19379829,-59.64169109,14,0.4,287.6,-24.8
13.19379822,-59.64169115,14,0.6,287.7,-24.8
13.19379813,-59.641691,14,0,287.8,-24.8
13.19379813,-59.6416909,14,-1,287.7,-24.8
13.19379811,-59.64169082,14,-1.4,287.5,-24.8
13.1937981,-59.64169087,14,-1.2,287.5,-24.8
13.19379808,-59.64169083,14,-1.3,287.5,-24.8
13.19379814,-59.64169091,14,-1.4,287.5,-24.8
13.19379814,-59.6416909,14,-0.9,287.5,-24.8
13.19379797,-59.6416908,14,-0.7,287.5,-24.8
13.19379794,-59.64169077,14,-1.1,287.5,-24.8
13.193798,-59.64169081,14,-1.5,287.4,-24.8
13.19379799,-59.6416908,14,-1.8,287.5,-24.8
13.19379791,-59.64169069,14,-1.4,287.4,-24.8
13.1937979,-59.64169068,14,-1.1,287.4,-24.8
13.19379802,-59.64169062,14,-0.7,287.4,-24.8
13.19379801,-59.64169063,14,-0.7,287.5,-24.8
13.1937981,-59.64169062,14,-0.9,287.6,-24.8
13.19379815,-59.64169061,14,-1,287.5,-24.8
13.19379803,-59.64169058,14,-1,287.5,-24.8
13.19379803,-59.64169055,14,-0.9,287.5,-24.8
13.19379803,-59.64169075,14,-1.3,287.4,-24.8
13.19379805,-59.64169077,14,-1.4,287.3,-24.8
13.19379802,-59.64169077,14,-1.1,287.2,-24.8
13.193798,-59.64169081,14,-1.6,287.4,-24.8
13.193798,-59.64169075,14,-0.4,287.3,-24.8
13.19379804,-59.64169094,14,0.6,287.2,-24.8
13.19379802,-59.64169105,14,-0.3,287.3,-24.8
13.19379801,-59.64169112,14,-0.5,287.4,-24.8
13.19379805,-59.64169115,14,0.5,287.5,-24.8
13.19379807,-59.64169123,14,1.8,287.6,-24.8
13.1937981,-59.64169132,14,1.1,287.5,-24.8
13.19379809,-59.64169135,14,0.4,287.4,-24.8
13.19379819,-59.64169145,14,0.4,287.4,-24.8
13.19379822,-59.6416915,14,1.1,287.4,-24.8
13.19379811,-59.64169159,14,1.2,287.5,-24.8
13.19379803,-59.64169165,14,1.8,287.5,-24.8
13.19379802,-59.64169173,14,0.8,287.4,-24.8
13.19379802,-59.64169177,14,0.5,287.4,-24.8
13.19379803,-59.64169167,14,2.2,287.3,-24.8
13.19379806,-59.64169167,14,2,287.5,-24.8
13.19379817,-59.6416917,14,1.8,287.5,-24.8
13.19379815,-59.64169171,14,2,287.2,-24.8
13.19379813,-59.64169179,14,0.4,287.3,-24.8
13.1937981,-59.64169185,14,2.5,287.7,-24.8
13.1937981,-59.6416919,14,2.7,287.8,-24.8
13.19379809,-59.64169187,14,0.2,287.5,-24.8
13.1937981,-59.64169172,14,0,287.3,-24.8
13.19379807,-59.64169172,14,0.9,287.7,-24.8
13.19379803,-59.64169152,14,1.8,287.9,-24.8
13.19379807,-59.64169144,14,0.6,287.5,-24.8
13.19379808,-59.64169154,14,-0.1,287.4,-24.8
13.19379814,-59.64169173,14,0.6,287.6,-24.8
13.19379814,-59.6416918,14,1,287.7,-24.8
13.19379815,-59.64169184,14,2.2,287.7,-24.8
13.19379835,-59.6416918,14,2.4,287.6,-24.8
13.19379841,-59.64169179,14,1.5,287.6,-24.8
13.19379821,-59.64169168,14,1.1,287.5,-24.8
13.19379818,-59.64169164,14,1.1,287.7,-24.8
13.19379825,-59.64169158,14,1.5,287.7,-24.8
13.19379824,-59.64169154,14,1,287.6,-24.8
13.19379805,-59.64169163,14,0,287.5,-24.8
13.193798,-59.64169163,14,1.1,287.6,-24.8
13.1937979,-59.64169157,14,1.2,287.6,-24.8
13.19379786,-59.64169153,14,0.3,287.5,-24.8
13.1937979,-59.64169165,14,0.5,287.5,-24.8
13.19379791,-59.64169167,14,0.9,287.5,-24.8
13.19379793,-59.64169169,14,1.3,287.5,-24.8
13.19379797,-59.64169171,14,2.2,287.6,-24.8
13.19379809,-59.64169173,14,2.4,287.7,-24.8
13.19379815,-59.6416917,14,1.3,287.4,-24.8
13.19379813,-59.64169166,14,0.9,287.5,-24.8
13.1937982,-59.64169169,14,2.3,287.6,-24.8
13.19379818,-59.64169148,14,2.7,287.7,-24.8
13.19379819,-59.64169143,14,2.7,287.5,-24.8
13.19379825,-59.64169144,14,2,287.4,-24.8
13.19379826,-59.64169142,14,1.6,287.6,-24.8
13.19379843,-59.64169158,14,2.1,287.6,-24.8
13.19379851,-59.64169164,14,3,287.6,-24.8
13.19379847,-59.64169155,14,4.5,287.7,-24.8
13.19379846,-59.64169155,14,4.2,287.7,-24.8
13.19379857,-59.64169159,14,3.1,287.8,-24.8
13.19379861,-59.6416916,14,2.6,287.7,-24.8
13.19379853,-59.64169144,14,2.6,287.7,-24.8
13.19379853,-59.64169136,14,2.6,287.3,-24.8
13.19379868,-59.64169141,14,1.5,286.7,-24.8
13.19379865,-59.6416914,14,0,285.9,-24.8
13.19379869,-59.64169131,14,1.3,285.2,-24.8
13.19379873,-59.64169127,14,2.3,284.3,-24.8
13.19379866,-59.64169148,14,2.7,283.1,-24.8
13.19379868,-59.64169151,14,2.4,281.6,-24.8
13.19379877,-59.64169133,14,2.5,279.8,-24.8
13.19379879,-59.64169134,14,2.9,277.6,-24.8
13.1937988,-59.64169136,14,2.9,275.4,-24.8
13.19379883,-59.64169139,14,3.6,272.8,-24.8
13.19379881,-59.64169137,14,3.6,269.8,-24.8
13.19379884,-59.64169138,14,3.3,266.2,-24.8
13.19379886,-59.64169128,14,3.6,262.7,-24.8
13.19379884,-59.64169125,14,3,259.3,-24.8
13.19379883,-59.64169139,14,2.6,255.8,-24.8
13.19379888,-59.64169139,14,2.4,252.1,-24.8
13.19379888,-59.64169154,14,3,248.5,-24.8
13.19379901,-59.64169134,14,4,245.3,-24.8
13.19379913,-59.64169127,14,2.7,242.4,-24.8
13.1937992,-59.64169125,14,1.9,239.8,-24.8
13.19379908,-59.64169134,14,2.6,237.2,-24.8
13.19379901,-59.64169145,14,3.5,234.4,-24.8
13.19379901,-59.64169141,14,4.8,231.8,-24.8
13.19379896,-59.64169139,14,4.7,230.5,-24.8
13.19379875,-59.64169149,14,3.9,230,-24.8
13.19379872,-59.64169152,14,3.6,229.5,-24.8
13.19379871,-59.64169139,14,4.2,229.1,-24.8
13.19379871,-59.64169137,14,3.6,229.1,-24.8
13.19379877,-59.64169152,14,2.8,231.1,-24.8
13.19379877,-59.6416915,14,2.6,234.6,-24.8
13.19379859,-59.64169174,14,3.4,238.6,-24.8
13.19379854,-59.64169179,14,4.1,242.5,-24.8
13.19379842,-59.64169167,14,4.1,246.7,-24.8
13.19379838,-59.64169167,14,3.7,251.3,-24.8
13.19379822,-59.64169166,14,4,256,-24.8
13.19379817,-59.64169166,14,4.2,260.4,-24.8
13.19379774,-59.64169171,14,4.2,264.8,-24.8
13.19379768,-59.64169173,14,3.1,269.1,-24.8
13.19379751,-59.6416918,14,2.8,273.1,-24.8
13.19379737,-59.64169179,14,2.9,277.3,-24.8
13.19379744,-59.64169155,14,3.5,281.6,-24.8
13.19379739,-59.64169153,14,4.3,284.7,-24.8
13.19379736,-59.64169181,14,4.4,285.8,-24.8
13.19379729,-59.64169181,14,3.2,286.4,-24.8
13.19379719,-59.6416917,14,2.2,287.1,-24.8
13.1937971,-59.64169167,14,2.1,287.5,-24.8
13.1937972,-59.64169168,14,2.8,287.3,-24.8
13.1937972,-59.64169165,14,2.7,287.1,-24.8
13.19379726,-59.64169191,14,3.1,287.2,-24.8
13.19379727,-59.64169193,14,3.9,287.3,-24.8
13.19379739,-59.64169204,14,3.8,287.1,-24.8
13.19379743,-59.64169207,14,3,287,-24.8
13.19379738,-59.64169201,14,2.7,287,-24.8
13.19379741,-59.64169203,14,3.8,287.1,-24.8
13.19379747,-59.64169181,14,4.5,287.3,-24.8
13.19379751,-59.64169176,14,3.9,287.3,-24.8
13.19379747,-59.64169176,14,2.9,287.1,-24.8
13.19379748,-59.6416917,14,2.4,286.9,-24.8
13.19379744,-59.64169183,14,3.3,287.1,-24.8
13.19379748,-59.64169183,14,3.3,287,-24.8
13.19379765,-59.64169173,14,3.2,287.3,-24.8
13.19379782,-59.64169162,14,3.3,287.4,-24.8
13.19379804,-59.64169154,14,3.7,287.4,-24.8
13.19379836,-59.64169144,14,3.7,287.3,-24.8
13.19379905,-59.64169135,14,3.7,287.5,-24.8
13.19379974,-59.64169114,14,3.6,287.5,-24.8
13.19380051,-59.64169125,14,3.3,287.2,-24.8
13.19380135,-59.64169106,14,3.8,287.3,-24.8
13.1938023,-59.64169087,14,4.4,287.5,-24.8
13.19380362,-59.64169052,14,4.4,287.5,-24.8
13.1938046,-59.64169051,14,4,287.2,-24.8
13.19380583,-59.64169031,14,4.4,287.4,-24.8
13.19380696,-59.64169019,14,4.4,287.4,-24.8
13.1938083,-59.64168987,14,4.3,287.3,-24.8
13.19380959,-59.6416897,14,4.2,287,-24.8
13.19381097,-59.64168934,14,4.1,287,-24.8
13.19381217,-59.64168939,14,3.6,286.8,-24.8
13.19381318,-59.64168894,14,2.8,286.5,-24.8
13.19381396,-59.64168881,14,2.9,286.7,-24.8
13.19381459,-59.64168865,14,3.6,286.8,-24.8
13.19381483,-59.64168816,14,3.1,286.9,-24.8
13.19381513,-59.64168801,14,2.8,286.6,-24.8
13.19381507,-59.64168793,14,2.1,286.8,-24.8
13.19381515,-59.64168786,14,1.9,287,-24.8
13.19381515,-59.64168772,14,2.7,287,-24.8
13.19381511,-59.64168771,14,3.2,287,-24.8
13.19381514,-59.64168763,14,3.4,287,-24.8
13.19381499,-59.64168752,14,2.7,287.1,-24.8
13.19381485,-59.64168746,14,2.7,287.1,-24.8
13.1938147,-59.64168748,14,2.7,287.1,-24.8
13.19381454,-59.64168747,14,3.4,287.1,-24.8
13.19381446,-59.64168748,14,4.3,287.2,-24.8
13.19381442,-59.64168753,14,4.1,287.1,-24.8
13.19381434,-59.64168754,14,2.9,287,-24.8
13.19381431,-59.64168743,14,2.6,287.2,-24.8
13.19381428,-59.64168741,14,2.5,287,-24.8
13.19381408,-59.64168742,14,2.7,287,-24.8
13.193814,-59.64168747,14,2.7,287.3,-24.8
13.19381395,-59.64168754,14,3.4,287.1,-24.8
13.19381391,-59.6416876,14,3.7,287.2,-24.8
13.19381384,-59.64168768,14,3.4,287,-24.8
13.1938138,-59.64168775,14,4.3,287.2,-24.8
13.19381368,-59.64168797,14,5.5,287.2,-24.8
13.19381367,-59.64168805,14,5.8,287.3,-24.8
13.19381368,-59.64168793,14,2.5,287,-24.8
13.19381368,-59.64168793,14,1.4,286.9,-24.8
13.19381373,-59.64168783,14,4,286.9,-24.8
13.19381377,-59.64168785,14,4.8,287.3,-24.8
13.19381397,-59.6416877,14,3,287.1,-24.8
13.19381407,-59.64168765,14,1.2,286.9,-24.8
13.19381407,-59.64168795,14,3,287,-24.8
13.19381419,-59.64168801,14,5.5,287.1,-24.8
13.19381428,-59.64168798,14,6.2,287,-24.8
13.19381435,-59.64168798,14,5.1,286.9,-24.8
13.19381429,-59.64168803,14,2,286.9,-24.8
13.19381434,-59.64168801,14,0.3,287.2,-24.8
13.19381441,-59.64168802,14,3.1,287,-24.8
13.19381446,-59.64168807,14,4.9,287.1,-24.8
13.19381444,-59.6416882,14,4.6,286.8,-24.8
13.19381437,-59.64168823,14,2.7,286.8,-24.8
13.19381426,-59.64168829,14,2.8,286.9,-24.8
13.19381422,-59.64168837,14,2.7,287,-24.8
13.19381416,-59.64168848,14,3.8,287.1,-24.8
13.19381414,-59.64168857,14,4.7,287.1,-24.8
13.19381427,-59.64168844,14,4.9,287.2,-24.8
13.19381427,-59.64168843,14,3.9,287.2,-24.8
13.19381406,-59.64168854,14,2.8,287.1,-24.8
13.19381404,-59.64168856,14,3.4,287.1,-24.8
13.19381407,-59.64168876,14,4.5,287.1,-24.8
13.19381405,-59.64168883,14,4.3,286.7,-24.8
13.19381405,-59.64168876,14,3.5,286.3,-24.8
13.19381408,-59.64168875,14,3.4,286.1,-24.8
13.19381403,-59.64168904,14,4.5,286,-24.8
13.19381406,-59.64168909,14,5.1,286,-24.8
13.19381405,-59.64168898,14,4.6,285.7,-24.8
13.19381408,-59.64168897,14,3.7,285.8,-24.8
13.1938142,-59.64168908,14,5,285.7,-24.8
13.19381427,-59.64168904,14,5.8,285.2,-24.8
13.19381425,-59.64168902,14,4.9,285,-24.8
13.19381435,-59.64168901,14,2.5,284.8,-24.8
13.1938144,-59.64168897,14,2.1,284.7,-24.8
13.19381445,-59.64168892,14,2.8,284.4,-24.8
13.19381441,-59.64168904,14,3.3,284.4,-24.8
13.19381446,-59.64168903,14,3.9,284.4,-24.8
13.19381448,-59.64168908,14,3.3,284.4,-24.8
13.19381452,-59.64168906,14,3,284.4,-24.8
13.19381464,-59.64168899,14,3.1,284.2,-24.8
13.19381469,-59.64168893,14,2.7,284.2,-24.8
13.19381466,-59.64168888,14,2.9,284.2,-24.8
13.19381467,-59.64168883,14,2.8,284.2,-24.8
13.19381467,-59.64168891,14,2.3,284.2,-24.8
13.19381468,-59.64168889,14,2.4,284.2,-24.8
13.1938146,-59.64168867,14,2.1,284.1,-24.8
13.19381459,-59.64168863,14,2.2,284.1,-24.8
13.19381465,-59.64168865,14,2.2,284.2,-24.8
13.19381468,-59.6416886,14,1.9,284.1,-24.8
13.1938145,-59.64168888,14,2.2,284.2,-24.8
13.19381442,-59.64168874,14,3.1,284.2,-24.8
13.19381433,-59.64168877,14,2.1,284.1,-24.8
13.19381435,-59.64168872,14,1.5,284.1,-24.8
13.19381466,-59.64168849,14,2.1,284.1,-24.8
13.19381475,-59.64168844,14,2.7,284.2,-24.8
13.19381467,-59.6416885,14,3,284.2,-24.8
13.19381469,-59.64168849,14,3,284.1,-24.8
13.19381481,-59.64168855,14,3.6,284,-24.8
13.19381485,-59.64168853,14,4.3,283.5,-24.8
13.19381472,-59.64168828,14,2.3,282.7,-24.8
13.19381471,-59.64168816,14,-0.5,282.2,-24.8
13.19381462,-59.64168823,14,-1,281.7,-24.8
13.19381462,-59.64168821,14,0.4,281,-24.8
13.1938146,-59.64168836,14,1,281,-24.8
13.19381454,-59.6416884,14,0.1,281.2,-24.8
13.19381432,-59.64168838,14,0.1,281.2,-24.8
13.19381429,-59.64168841,14,1.2,281.4,-24.8
13.19381423,-59.64168829,14,1.5,281.5,-24.8
13.1938142,-59.64168824,14,0.4,281.4,-24.8
13.19381434,-59.6416883,14,-0.1,281.4,-24.8
13.19381436,-59.64168827,14,-1,281.5,-24.8
13.1938145,-59.64168816,14,-2.6,281.7,-24.8
13.19381458,-59.64168815,14,-1.9,281.6,-24.8
13.19381466,-59.64168824,14,2,281.2,-24.8
13.19381458,-59.64168836,14,2.9,281.3,-24.8
13.19381459,-59.64168842,14,0.6,281.8,-24.8
13.19381468,-59.64168849,14,1,282,-24.8
13.19381472,-59.64168868,14,3.5,281.7,-24.8
13.19381477,-59.6416888,14,3.8,281.4,-24.8
13.19381479,-59.64168888,14,2.9,281.4,-24.8
13.19381483,-59.64168895,14,2,281.3,-24.8
13.19381488,-59.64168912,14,2.5,281.2,-24.8
13.19381495,-59.64168919,14,4.3,281.2,-24.8
13.19381518,-59.64168948,14,4.5,281.4,-24.8
13.19381519,-59.64168958,14,4.8,281.3,-24.8
13.19381521,-59.6416896,14,4.9,281.3,-24.8
13.19381523,-59.64168962,14,4.4,281.3,-24.8
13.19381529,-59.64168994,14,4.2,281.5,-24.8
13.1938153,-59.64169006,14,6,281.5,-24.8
13.19381513,-59.64168979,14,6.8,281.6,-24.8
13.19381502,-59.64168972,14,5.5,281.6,-24.8
13.19381492,-59.64168967,14,3.5,281.5,-24.8
13.19381486,-59.64168963,14,3.1,281.6,-24.8
13.19381496,-59.64168955,14,3.7,281.5,-24.8
13.19381493,-59.6416895,14,3.1,281.2,-24.8
13.19381493,-59.64168952,14,3.9,281.4,-24.8
13.19381495,-59.64168951,14,4.3,281.5,-24.8
13.1938148,-59.64168919,14,2.8,281.3,-24.8
13.19381477,-59.64168915,14,2.8,281.5,-24.8
13.19381464,-59.64168936,14,4.1,281.4,-24.8
13.1938146,-59.64168935,14,4,281.5,-24.8
13.19381446,-59.64168938,14,3.1,281.7,-24.8
13.1938143,-59.64168941,14,3.3,281.6,-24.8
13.19381412,-59.64168946,14,2.7,281.6,-24.8
13.19381398,-59.64168952,14,3.5,281.6,-24.8
13.19381392,-59.64168966,14,4.1,281.6,-24.8
13.19381377,-59.64168976,14,2.8,281.4,-24.8
13.19381352,-59.64168978,14,2,281.6,-24.8
13.19381339,-59.64168991,14,1.1,281.5,-24.8
13.19381333,-59.64169001,14,0.5,281.4,-24.8
13.19381324,-59.64169018,14,0.6,281.4,-24.8
13.19381311,-59.64169056,14,-0.1,281.4,-24.8
13.19381305,-59.64169089,14,-1.1,281.4,-24.8
13.19381293,-59.6416912,14,-3.7,281.2,-24.8
13.19381291,-59.64169175,14,-4.5,281.2,-24.8
13.19381289,-59.64169227,14,-1.9,281.4,-24.8
13.19381293,-59.64169295,14,-1.3,281.3,-24.8
13.19381282,-59.64169378,14,-2,281.4,-24.8
13.19381285,-59.64169465,14,-2.7,281.5,-24.8
13.19381271,-59.64169576,14,-5,281.3,-24.8
13.19381277,-59.64169673,14,-7.4,281,-24.8
13.19381274,-59.64169801,14,-7.2,280.9,-24.8
13.19381285,-59.64169938,14,-7,281,-24.8
13.19381292,-59.64170057,14,-5.5,281.1,-24.8
13.19381309,-59.641702,14,-4.1,281,-24.8
13.19381313,-59.64170349,14,-3.9,280.9,-24.8
13.19381339,-59.64170542,14,-4.7,281.3,-24.8
13.19381327,-59.64170715,14,-2.8,281.1,-24.8
13.19381346,-59.64170884,14,-3,281.2,-24.8
13.19381351,-59.64171046,14,-3.5,281.1,-24.8
13.19381377,-59.64171244,14,-2.7,281.1,-24.8
13.19381393,-59.64171433,14,-2.7,281.1,-24.8
13.19381423,-59.6417167,14,-2.4,281.3,-24.8
13.1938144,-59.64171865,14,-1.7,281.5,-24.8
13.19381466,-59.64172069,14,-0.9,281.5,-24.8
13.19381495,-59.64172271,14,-0.6,281.3,-24.8
13.19381527,-59.64172487,14,0.7,281.4,-24.8
13.19381553,-59.64172655,14,2.7,281.4,-24.8
13.1938159,-59.64172862,14,2.5,281.5,-24.8
13.19381599,-59.64173064,14,1.2,281.2,-24.8
13.19381628,-59.64173244,14,0.4,281.3,-24.8
13.19381669,-59.64173417,14,0.5,281.6,-24.8
13.19381702,-59.64173614,14,2.5,281.6,-24.8
13.19381738,-59.64173817,14,2.2,281.3,-24.8
13.19381769,-59.64173999,14,0.6,281.3,-24.8
13.19381784,-59.64174169,14,0.2,281.1,-24.8
13.19381808,-59.64174345,14,0.5,280.9,-24.8
