OSD.latitude,OSD.longitude,OSD.height [ft],OSD.pitch,OSD.yaw [360],GIMBAL.pitch
13.193763377953,-59.6416941341734,14.4,3,290.4,-42.5
13.1937634178066,-59.6416941545876,14.4,3.7,290.5,-42.5
13.1937634655588,-59.6416941892918,14.4,3.5,290.4,-42.5
13.1937634341352,-59.6416940264004,14.4,3.3,290.1,-42.5
13.1937634109358,-59.6416939707188,14.4,2.7,290.3,-42.5
13.1937634164701,-59.6416940683551,14.4,1.2,290.4,-42.5
13.1937634241461,-59.6416940031,14.4,0.2,290.3,-42.5
13.1937634005184,-59.6416941676105,14.4,0.5,290.4,-42.5
13.1937633867941,-59.6416941909813,14.4,1.8,290.5,-42.5
13.1937632988286,-59.64169406744,14.4,1.8,290.5,-42.5
13.1937632940482,-59.6416940786326,14.4,2.2,290.6,-42.5
13.1937633310746,-59.6416941517015,14.4,3.3,290.7,-42.5
13.1937633471634,-59.641694123544,14.4,2.7,290.6,-42.5
13.1937633447475,-59.6416941671178,14.4,1.7,290.4,-42.5
13.1937633872396,-59.6416941581074,14.4,1.6,290.3,-42.5
13.1937634954232,-59.6416940583592,14.1,2,290.4,-42.5
13.1937635489325,-59.641694065469,14.1,3.7,290.6,-42.5
13.1937634467115,-59.6416939877541,14.1,4.7,291.1,-42.5
13.1937634149281,-59.6416939334804,14.1,3.1,290.5,-42.5
13.1937633169905,-59.6416938609747,14.1,1.8,290.1,-42.5
13.1937632369922,-59.6416937917071,14.1,0.9,290.3,-42.5
13.1937632443941,-59.641693898213,14.1,0.4,290.4,-42.5
13.1937632412928,-59.6416938487261,14.1,0.1,290.4,-42.5
13.1937633221478,-59.6416937955787,14.1,0.4,290.3,-42.5
13.1937633191494,-59.6416937735454,14.1,1.6,290.4,-42.5
13.1937633287101,-59.6416938006471,14.1,1.6,290.5,-42.5
13.1937633626696,-59.6416937434872,14.1,-0.4,290.6,-42.5
13.1937633926368,-59.6416938685772,14.1,-0.4,290.5,-42.5
13.193763459185,-59.6416939096169,14.1,2.2,290.4,-42.5
13.1937634843376,-59.6416938983538,14.1,3.8,290.5,-42.5
13.1937635261786,-59.641693905182,14.1,2.7,290.6,-42.5
13.1937636328716,-59.6416941050304,14.1,2,290.5,-42.5
13.193763709683,-59.6416941163638,14.1,2.6,290.5,-42.5
13.1937636682018,-59.6416940889805,14.1,3.2,290.4,-42.5
13.1937636873404,-59.6416940946824,14.1,3,290.6,-42.5
13.1937636129277,-59.6416940673696,14.1,2.6,290.6,-42.5
13.1937635253048,-59.6416940230918,14.1,2.4,290.5,-42.5
13.1937634409888,-59.6416940111249,14.1,1.9,290.3,-42.5
13.1937634056757,-59.641693965932,14.1,1.1,290.2,-42.5
13.1937633298067,-59.6416939836713,14.1,0.3,290.2,-42.5
13.19376329888,-59.6416939608636,14.1,0.5,290.4,-42.5
13.1937632948706,-59.6416939611452,14.1,2.2,290.5,-42.5
13.1937633141463,-59.6416939767023,14.1,3.4,290.5,-42.5
13.1937633027008,-59.6416938924408,14.1,2.6,290.4,-42.5
13.1937632905186,-59.6416938468255,14.1,1.5,290.4,-42.5
13.1937633764452,-59.641693981841,14.1,2.1,290.3,-42.5
13.193763424266,-59.6416940046486,14.1,3.3,290.5,-42.5
13.1937632981946,-59.64169406744,14.1,3.5,290.5,-42.5
13.1937632782507,-59.641694051179,14.1,2.6,290.5,-42.5
13.1937633111993,-59.6416942274454,14.1,2.2,290.5,-42.5
13.1937633179843,-59.6416942562365,14.1,3,290.5,-42.5
13.1937633449188,-59.6416942865058,14.1,2.9,290.4,-42.5
13.193763363492,-59.6416942706672,14.1,2.3,290.5,-42.5
13.1937633372771,-59.6416942867874,14.1,2.4,290.5,-42.5
13.1937633605107,-59.6416942863651,14.1,3,290.4,-42.5
13.1937633333877,-59.6416942441287,14.1,3,290.5,-42.5
13.1937633496992,-59.6416942067495,14.1,2.2,290.4,-42.5
13.1937633068301,-59.6416940398456,14.1,2.2,290.4,-42.5
13.1937633146432,-59.6416939685366,14.1,2.3,290.5,-42.5
13.1937633309375,-59.6416939978908,14.1,1.7,290.5,-42.5
13.1937633452786,-59.6416939678326,14.1,2.1,290.4,-42.5
13.1937631680795,-59.6416939973277,14.1,2.4,290.4,-42.5
13.1937631600437,-59.6416939518532,14.1,2.3,290.4,-42.5
13.1937633169391,-59.641694058148,14.1,2.2,290.3,-42.5
13.1937633310575,-59.6416940435061,14.1,2.3,290.4,-42.5
13.1937632812491,-59.6416940751833,14.1,2.1,290.3,-42.5
13.1937633318285,-59.6416940690591,14.1,2.3,290.3,-42.5
13.1937630703648,-59.6416940366075,14.1,2.6,290.4,-42.5
13.1937630323274,-59.6416939950047,14.1,2.7,290.5,-42.5
13.1937630758648,-59.6416937537648,14.1,2.4,290.5,-42.5
13.1937630834551,-59.6416936811182,14.1,1.8,290.3,-42.5
13.1937629560986,-59.6416935938298,14.1,1.1,290.3,-42.5
13.1937629488338,-59.6416934829594,14.1,0.7,290.3,-42.5
13.1937631055578,-59.6416937057561,14.1,0.3,290.2,-42.5
13.1937631341886,-59.6416936771058,14.1,0.6,290.3,-42.5
13.1937632074362,-59.6416936156519,14.1,0.9,290.3,-42.5
13.1937632782164,-59.6416935811589,14.1,0.4,290.2,-42.5
13.1937631167634,-59.641693533995,14.1,0.3,290.3,-42.5
13.1937631409565,-59.6416935299825,14.1,0.8,290.5,-42.5
13.1937631454456,-59.6416934946448,14.1,1.9,290.3,-42.5
13.193763190268,-59.6416934626156,14.1,2.7,290.4,-42.5
13.1937630890579,-59.6416936758387,14.1,2.2,290.2,-42.5
13.1937630932557,-59.6416936554949,14.1,1.2,290.2,-42.5
13.1937630846545,-59.641693771152,14.1,0.7,290.3,-42.5
13.193763087533,-59.6416937572141,14.1,0.5,290.5,-42.5
13.1937631552634,-59.6416939041965,14.1,0.1,290.4,-42.5
13.1937631991605,-59.6416939141221,14.1,0.6,290.3,-42.5
13.1937630018119,-59.6416938522458,14.1,1.2,290.1,-42.5
13.193763022167,-59.6416938326763,14.1,1,290.1,-42.5
13.1937630371249,-59.6416937960011,14.1,0.3,290.3,-42.5
13.1937630885267,-59.6416937683363,14.1,0.9,290.3,-42.5
13.1937631414192,-59.6416939070827,14.1,1.8,290.2,-42.5
13.1937631950826,-59.6416939281305,14.1,1.8,290.4,-42.5
13.1937631967617,-59.6416939699444,14.1,2,290.3,-42.5
13.1937632754407,-59.6416939657208,14.1,2.5,290.3,-42.5
13.1937633652739,-59.6416939381264,14.1,1.9,290.4,-42.5
13.1937635910477,-59.6416939139813,14.1,1,290.4,-42.5
13.1937636820631,-59.6416939311574,14.1,2.2,290.3,-42.5
13.1937637785614,-59.6416939115879,14.1,2.8,290.4,-42.5
13.1937637628496,-59.6416938074049,14.1,2,290.4,-42.5
13.1937638270847,-59.6416937662949,14.1,1.3,290.3,-42.5
13.193763782605,-59.6416936633086,14.1,1.3,290.5,-42.5
13.1937638099679,-59.6416936030514,14.1,0.9,290.4,-42.5
13.1937636288623,-59.6416936710519,14.1,0.1,290.4,-42.5
13.1937636532096,-59.6416936252959,14.1,0.7,290.3,-42.5
13.1937636112315,-59.641693607979,14.1,1.6,290.5,-42.5
13.1937636093125,-59.6416935889726,14.1,2.3,290.8,-42.5
13.1937636331972,-59.641693485564,14.1,1.5,290.4,-42.5
13.1937636716971,-59.6416934160852,14.1,0.3,290.1,-42.5
13.193763651599,-59.6416933459025,14.1,0.5,290.1,-42.5
13.1937636230025,-59.6416933154923,14.1,0.5,290.4,-42.5
13.1937634187146,-59.6416934071452,14.1,0,290.6,-42.5
13.1937633775761,-59.6416933887724,14.1,0,290.6,-42.5
13.1937633210684,-59.6416934713444,14.1,0.4,290.6,-42.5
13.1937632864579,-59.6416934887317,14.1,0.9,290.6,-42.5
13.1937632373349,-59.6416934182674,14.1,0.9,290.6,-42.5
13.1937632270717,-59.6416933909546,14.1,0,290.6,-42.5
13.1937632376262,-59.6416936141032,14.1,0.6,290.5,-42.5
13.1937632575358,-59.6416936602112,14.1,1.5,290.5,-42.5
13.1937631209441,-59.6416935783431,14.1,0.7,290.5,-42.5
13.1937630626888,-59.6416935815813,14.1,0,290.6,-42.5
13.1937631156155,-59.6416936393043,14.1,0.5,290.3,-42.5
13.1937631185454,-59.6416936363477,14.1,0.9,290.1,-42.5
13.1937629008931,-59.6416937870611,14.1,0.8,290.2,-42.5
13.1937628337452,-59.641693809376,14.1,0,290.5,-42.5
13.193762805834,-59.6416938287343,14.1,0.4,290.5,-42.5
13.1937627912531,-59.6416938802626,14.1,2,290.4,-42.5
13.1937627745989,-59.6416938986354,14.1,2.1,290.2,-42.5
13.1937627799618,-59.6416938801922,14.1,1,290.2,-42.5
13.1937626637938,-59.6416938220468,14.1,0.3,290.2,-42.5
13.1937626367393,-59.6416938028997,14.1,0,290.2,-42.5
13.1937625716818,-59.6416936840044,14.1,1.1,290.3,-42.5
13.1937626213359,-59.6416936509193,14.1,1.6,290.3,-42.5
13.1937626458717,-59.641693725748,14.1,1.4,290.1,-42.5
13.1937626975648,-59.6416937083607,14.1,1,290.3,-42.5
13.1937625211367,-59.6416937202573,14.1,1.2,290.4,-42.5
13.1937625634746,-59.6416937049818,14.1,1.5,290.3,-42.5
13.1937624688611,-59.6416936780913,14.1,1.3,290.5,-42.5
13.1937624947333,-59.6416936411345,14.1,0.8,290.6,-42.5
13.1937626728234,-59.6416939838824,14.1,1.3,290.5,-42.5
13.193762707708,-59.6416940153485,14.1,1.8,290.3,-42.5
13.1937627670086,-59.6416939633978,14.1,1.5,290.2,-42.5
13.1937628255552,-59.6416939362962,14.1,1,290.2,-42.5
13.1937627598123,-59.641693920176,14.1,0.5,290.3,-42.5
13.1937628240988,-59.6416938950453,14.1,0.7,290.2,-42.5
13.1937627197189,-59.6416939695925,14.1,1.2,290.2,-42.5
13.19376273968,-59.6416939805739,14.1,1.6,290.4,-42.5
13.193762691328,-59.6416940545579,14.1,1.5,290.3,-42.5
13.1937628515474,-59.6416940119696,14.1,0.9,290.2,-42.5
13.1937628657857,-59.6416940423094,14.1,0.5,290.2,-42.5
13.193762969206,-59.6416941232624,14.1,0.9,290.3,-42.5
13.1937630084085,-59.641694208791,14.1,1.2,290.3,-42.5
13.1937630833523,-59.6416942144225,14.1,1.5,290.3,-42.5
13.193763091508,-59.6416941679625,14.1,1.2,290.4,-42.5
13.1937631492151,-59.6416941535318,14.1,1.3,290.4,-42.5
13.1937630412371,-59.6416941467739,14.1,1.3,290.4,-42.5
13.1937630746996,-59.6416941198835,14.1,1.1,290.3,-42.5
13.1937630301514,-59.6416940875023,14.1,1,290.3,-42.5
13.1937630681716,-59.6416940323134,14.1,0.7,290.4,-42.5
13.1937628636096,-59.6416942027371,14.1,0.8,290.3,-42.5
13.1937628595318,-59.6416942167455,14.1,1.5,290.3,-42.5
13.1937628793557,-59.6416939862758,14.1,1.3,290.3,-42.5
13.193762889876,-59.6416939136293,14.1,0.3,290.2,-42.5
13.1937629176329,-59.6416939352402,14.1,-0.5,290.2,-42.5
13.1937629314086,-59.641693862101,14.1,-0.3,290.1,-42.5
13.1937628655629,-59.6416940344957,14.1,-0.3,290.1,-42.5
13.1937628734103,-59.6416940201353,14.1,-0.2,290.2,-42.5
13.1937628603199,-59.6416940860944,14.1,0,290.2,-42.5
13.1937630515003,-59.6416942232217,13.7,0.6,290.2,-42.5
13.193763039558,-59.6416942605305,13.1,0.5,290.1,-42.5
13.1937631810328,-59.6416942547582,12.7,0.5,290,-42.5
13.1937632705062,-59.641694443625,12.4,-0.2,290,-42.5
13.1937634162816,-59.6416945824418,11.8,0.6,290,-42.5
13.1937632479922,-59.6416943012886,11.4,4.5,289.9,-42.5
13.1937632005826,-59.6416942706672,11.1,1.9,290.4,-42.5
13.1937629894926,-59.6416944988842,10.8,0.8,291.2,-42.4
13.1937629897325,-59.6416945811043,10.4,4.2,291,-41.9
13.193763021139,-59.6416941717638,10.4,4,290.5,-40.8
13.1937630675034,-59.6416940071124,10.4,1.5,290.3,-39.4
13.1937632562507,-59.6416941489562,10.4,0.8,290.4,-37.8
13.1937633602366,-59.6416940944009,10.4,1.3,290.3,-36.1
13.1937631450173,-59.6416941681033,10.4,0.5,290.4,-34.4
13.1937631829689,-59.6416941171381,10.4,0.3,290.5,-32.7
13.1937631514425,-59.641694164302,10.4,1.3,290.5,-31
13.1937631442291,-59.641694171271,10.4,1.5,290.4,-29.3
13.1937633748175,-59.6416942950235,10.4,1.1,290.5,-27.7
13.1937634479965,-59.6416943048786,10.4,1.8,290.6,-26.4
13.193763493093,-59.6416943977986,10.4,2.3,290.5,-25.5
13.1937635541584,-59.6416944603084,10.4,2.2,290.4,-25
13.19376349885,-59.6416944690372,10.4,2.5,290.5,-24.8
13.1937635603951,-59.6416944853686,10.1,2.7,290.5,-24.8
13.1937634686429,-59.6416942660916,9.8,1.8,290.5,-24.8
13.1937634472084,-59.6416941987246,9.1,1.1,290.5,-24.8
13.193763495132,-59.641694231317,8.8,0.9,290.4,-24.8
13.1937634706476,-59.6416942236441,8.2,1,290.2,-24.8
13.1937634964513,-59.6416941929523,7.2,0.3,289.7,-24.8
13.1937635178516,-59.6416941588113,6.5,0,289.7,-24.8
13.1937632293162,-59.6416942408906,5.9,0.9,289.2,-24.8
13.1937632120966,-59.6416942338512,5.2,2.6,290.1,-24.8
13.1937632524127,-59.6416943979394,4.9,4.7,290.3,-24.8
13.1937631326295,-59.6416943507051,4.2,2.1,290.6,-24.8
13.1937628018932,-59.6416942539135,3.9,0.8,290.5,-24.8
13.1937627272064,-59.6416940922186,3.6,-1.8,290.6,-24.8
13.1937626169154,-59.6416940004954,3.6,-2.1,290.6,-24.8
13.1937626240773,-59.6416938704778,3.6,-1.3,290.4,-24.8
13.1937628330599,-59.6416934678247,3.6,-1.3,290.4,-24.8
13.1937629200145,-59.6416932598811,3.6,-2.1,290.6,-24.8
13.1937629680238,-59.6416931080414,3.6,-2.7,290.5,-24.8
13.1937630658414,-59.6416929573281,3.6,-2.8,290.2,-24.8
13.1937631962477,-59.641693369414,3.6,-2.1,290.4,-24.8
13.1937633098799,-59.641693448396,3.6,-0.4,290.5,-24.8
13.1937629480799,-59.641693409609,3.6,0.4,290.5,-24.8
13.1937629267482,-59.6416934399487,3.6,0.1,290.4,-24.8
13.1937629051766,-59.6416935205498,3.6,-0.4,290.4,-24.8
13.1937628767856,-59.6416935744011,3.6,0.4,290.3,-24.8
13.193762917256,-59.641693538641,3.9,0.6,290.5,-24.8
13.1937628348932,-59.6416936264222,3.9,-0.1,290.2,-24.8
13.1937626789916,-59.6416936947043,4.2,-0.7,289.8,-24.8
13.1937625693687,-59.6416937194125,4.2,-1.4,290.2,-24.8
13.1937625936989,-59.6416934527604,4.5,-0.6,290.5,-24.8
13.1937628562078,-59.641693224473,4.9,1.8,290.5,-24.8
13.1937628377032,-59.6416931019172,5.2,1.4,290.4,-24.8
13.1937629258058,-59.6416930130801,5.5,0.1,290.3,-24.8
13.1937630533508,-59.6416928715179,5.9,-0.4,290.5,-24.8
13.1937631960935,-59.6416927260137,6.2,-1.9,290.2,-24.8
13.1937629911203,-59.6416932040588,6.5,-1.3,290.1,-24.8
13.1937629915487,-59.641693315985,6.8,0.2,290.4,-24.8
13.1937632249642,-59.6416932549535,7.2,2,290.7,-24.8
13.1937632877772,-59.6416933501965,7.5,1.9,290.6,-24.8
13.1937634126321,-59.6416934105241,7.5,1.8,290.4,-24.8
13.1937634737146,-59.6416934816219,7.5,1.6,290.6,-24.8
13.1937634850915,-59.6416939043373,7.5,2.3,290.6,-24.8
13.1937635135681,-59.6416940155597,7.5,2.6,290.6,-24.8
13.19376339752,-59.6416945337292,7.5,2.7,290.6,-24.8
13.1937634254826,-59.6416946603679,7.5,2.1,290.5,-24.8
13.1937635327581,-59.6416947779961,7.5,1.5,290.5,-24.8
13.193763521621,-59.6416948485308,7.5,2.4,290.1,-24.8
13.1937635407939,-59.6416949603867,7.5,1,291.1,-24.8
13.1937635111351,-59.6416950591494,7.5,0.6,290.8,-24.8
13.1937632606542,-59.641695088222,7.5,1,290.2,-24.8
13.1937630213789,-59.6416950105072,7.5,-1.6,290.5,-24.8
13.1937628584009,-59.6416949981178,7.5,-4.3,290.4,-24.8
13.1937627807328,-59.6416949089992,7.5,-2.9,290,-24.8
13.1937627937375,-59.6416949031565,7.5,-2,290.4,-24.8
13.1937627841425,-59.6416948505018,7.5,-1.7,290.3,-24.8
13.1937629756313,-59.6416949642584,7.5,-0.1,290.6,-24.8
13.1937630424536,-59.6416949093511,7.5,-0.5,290.6,-24.8
13.1937629549506,-59.6416949011854,7.5,-2,290.5,-24.8
13.1937630003727,-59.6416948100957,7.5,-3,290.2,-24.8
13.1937629178385,-59.6416945873694,7.5,-1.7,290.6,-24.8
13.1937628985629,-59.641694495435,7.5,1.2,290.6,-24.8
13.1937628808464,-59.6416945898332,7.5,-1.6,290.2,-24.8
13.1937628985115,-59.6416944773437,7.5,-5.3,290.1,-24.8
13.1937629762481,-59.6416944981803,7.5,-5.7,289.9,-24.8
13.1937630930672,-59.6416944918449,7.5,-3.1,289.9,-24.8
13.1937629277762,-59.6416944933935,7.5,-0.6,289.8,-24.8
13.1937629361033,-59.6416945216919,7.5,-1.6,290,-24.8
13.1937630440813,-59.6416944535506,7.5,-2.2,289.9,-24.8
13.19376315343,-59.6416944805818,7.5,-1.3,289.9,-24.8
13.1937632691697,-59.6416948571892,7.5,1.9,290.3,-24.8
13.1937633694032,-59.641695012619,7.5,3.5,290.6,-24.8
13.1937632809579,-59.6416950573895,7.5,2.8,290.8,-24.8
13.1937633886789,-59.6416951272203,7.5,3,290.6,-24.8
13.1937635548437,-59.6416951322182,7.5,2.9,290.4,-24.8
13.1937638163074,-59.641695091249,7.5,1.8,290.4,-24.8
13.193764009938,-59.6416949527138,7.5,1.9,290.4,-24.8
13.1937643244312,-59.6416948279054,7.5,2,290.4,-24.8
13.1937648106236,-59.6416946288314,7.5,1.9,290.5,-24.8
13.1937652774888,-59.6416944055419,7.5,1.1,290.3,-24.8
13.1937655278155,-59.6416941721157,7.5,0.3,290.1,-24.8
13.1937660404798,-59.641693938056,7.5,0.9,290.3,-24.8
13.1937664075056,-59.6416938612562,7.5,1.1,290.3,-24.8
13.1937667939614,-59.6416936816814,7.5,0.3,290.1,-24.8
13.1937668754161,-59.6416938517531,7.5,0.4,290.1,-24.8
13.1937670493597,-59.6416938330987,7.5,1.2,290.4,-24.8
13.1937669461792,-59.641693855132,7.5,1.4,290.4,-24.8
13.1937669513879,-59.6416938318316,7.5,1.1,290.4,-24.8
13.1937668268414,-59.641693930735,7.5,0.4,290.3,-24.8
13.1937667748913,-59.6416939950047,7.5,0.6,290.5,-24.8
13.1937667003073,-59.6416941095356,7.5,2.2,290.6,-24.8
13.1937667125067,-59.6416940901772,7.5,3.8,290.9,-24.8
13.1937665648122,-59.6416941144631,7.5,3.3,290.6,-24.8
13.1937665145584,-59.6416941243887,7.5,1.7,290.3,-24.8
